Date,Product ID,Store ID,Stock Quantity,Reorder Needed
2023-07-28,P079,S030,97,No
2023-10-09,P062,S026,43,No
2023-11-14,P016,S002,78,No
2023-12-06,P032,S013,139,No
2023-11-08,P023,S011,67,No
2023-11-08,P078,S008,23,No
2023-09-05,P014,S047,82,No
2023-06-22,P094,S017,143,No
2023-12-08,P064,S046,140,No
2023-03-28,P035,S024,148,No
2023-11-20,P059,S011,53,No
2023-09-16,P088,S045,110,No
2023-12-12,P076,S039,9,Yes
2023-06-26,P093,S001,125,No
2023-05-13,P035,S016,94,No
2023-10-26,P021,S044,46,No
2023-11-25,P052,S049,145,No
2023-08-14,P015,S021,145,No
2023-06-03,P034,S014,93,No
2023-01-29,P046,S018,87,No
2023-01-12,P011,S019,117,No
2023-01-06,P010,S029,12,Yes
2023-07-19,P008,S039,51,No
2023-10-16,P048,S024,81,No
2023-08-02,P054,S012,107,No
2023-12-27,P027,S014,43,No
2023-02-22,P076,S037,93,No
2023-05-20,P052,S030,145,No
2023-07-18,P049,S035,87,No
2023-04-10,P014,S018,30,No
2023-09-24,P031,S035,76,No
2023-08-19,P041,S028,113,No
2023-11-22,P001,S031,71,No
2023-01-18,P062,S030,97,No
2023-03-14,P086,S034,78,No
2023-05-04,P053,S006,86,No
2023-05-07,P027,S037,80,No
2023-11-23,P075,S029,128,No
2023-07-02,P011,S017,86,No
2023-03-20,P030,S044,16,Yes
2023-10-13,P098,S038,102,No
2023-12-12,P075,S010,13,Yes
2023-07-13,P027,S050,140,No
2023-05-08,P057,S050,126,No
2023-12-20,P012,S043,50,No
2023-05-07,P057,S026,60,No
2023-05-27,P083,S018,142,No
2023-05-01,P053,S008,56,No
2023-01-11,P061,S026,75,No
2023-05-20,P092,S025,49,No
2023-01-30,P028,S006,149,No
2023-12-02,P012,S024,1,Yes
2023-09-23,P093,S033,71,No
2023-01-20,P078,S038,47,No
2023-05-17,P068,S023,67,No
2023-07-27,P028,S046,3,Yes
2023-04-14,P079,S031,54,No
2023-03-12,P034,S021,41,No
2023-11-04,P040,S005,149,No
2023-10-12,P016,S008,137,No
2023-06-29,P100,S025,104,No
2023-08-28,P092,S027,140,No
2023-09-27,P043,S003,6,Yes
2023-07-15,P054,S001,147,No
2023-01-06,P069,S043,28,No
2023-03-31,P069,S042,53,No
2023-05-03,P090,S038,149,No
2023-06-03,P097,S010,124,No
2023-06-10,P012,S044,88,No
2023-03-31,P043,S035,130,No
2023-09-25,P065,S016,117,No
2023-09-11,P015,S004,21,No
2023-06-13,P056,S013,109,No
2023-10-21,P038,S044,27,No
2023-03-29,P028,S015,89,No
2023-09-10,P032,S050,68,No
2023-12-25,P008,S036,63,No
2023-08-20,P061,S021,115,No
2023-02-07,P043,S026,71,No
2023-07-26,P013,S004,145,No
2023-01-06,P077,S032,55,No
2023-05-05,P025,S044,142,No
2023-05-31,P085,S049,64,No
2023-02-26,P078,S043,2,Yes
2023-01-10,P018,S034,53,No
2023-06-28,P043,S030,138,No
2023-12-30,P096,S025,146,No
2023-07-27,P072,S030,86,No
2023-08-07,P082,S004,145,No
2023-04-21,P037,S021,13,Yes
2023-07-07,P068,S028,95,No
2023-11-17,P060,S015,140,No
2023-12-02,P098,S011,101,No
2023-11-02,P052,S011,123,No
2023-07-20,P009,S006,70,No
2023-11-25,P080,S015,49,No
2023-01-02,P096,S041,101,No
2023-05-05,P025,S006,139,No
2023-12-06,P039,S020,45,No
2023-05-31,P024,S035,24,No
2023-01-20,P010,S021,34,No
2023-07-08,P098,S009,75,No
2023-03-22,P098,S001,18,Yes
2023-05-28,P031,S026,66,No
2023-07-31,P086,S047,82,No
2023-07-12,P029,S016,72,No
2023-11-14,P097,S046,35,No
2023-11-28,P006,S010,46,No
2023-01-14,P096,S048,104,No
2023-08-05,P071,S011,13,Yes
2023-03-22,P038,S039,132,No
2023-10-16,P088,S002,64,No
2023-07-04,P011,S027,93,No
2023-05-17,P055,S002,36,No
2023-03-10,P049,S036,117,No
2023-02-16,P080,S036,39,No
2023-12-24,P020,S041,106,No
2023-07-06,P075,S040,104,No
2023-03-17,P079,S022,112,No
2023-01-18,P019,S019,134,No
2023-10-19,P027,S042,55,No
2023-01-30,P049,S036,148,No
2023-12-08,P001,S027,43,No
2023-05-09,P064,S034,14,Yes
2023-04-05,P088,S034,40,No
2023-08-26,P050,S042,89,No
2023-02-21,P083,S009,120,No
2023-02-15,P020,S004,52,No
2023-05-22,P096,S033,53,No
2023-09-23,P060,S044,4,Yes
2023-09-13,P040,S028,52,No
2023-06-18,P068,S001,35,No
2023-03-14,P004,S041,5,Yes
2023-02-25,P017,S007,115,No
2023-09-13,P063,S030,7,Yes
2023-06-09,P007,S045,138,No
2023-10-27,P057,S027,117,No
2023-10-15,P098,S009,117,No
2023-09-18,P056,S016,73,No
2023-06-03,P065,S015,84,No
2023-07-10,P054,S022,3,Yes
2023-12-02,P100,S040,29,No
2023-08-29,P064,S018,119,No
2023-06-16,P021,S040,65,No
2023-08-28,P028,S031,35,No
2023-08-12,P002,S025,115,No
2023-03-21,P015,S012,106,No
2023-10-19,P099,S024,16,Yes
2023-10-01,P041,S011,121,No
2023-06-08,P087,S047,68,No
2023-09-05,P076,S043,11,Yes
2023-06-19,P025,S034,65,No
2023-03-27,P041,S033,2,Yes
2023-09-23,P007,S027,137,No
2023-02-04,P030,S010,13,Yes
2023-09-27,P031,S004,118,No
2023-02-18,P062,S050,89,No
2023-06-17,P054,S032,135,No
2023-05-30,P036,S035,94,No
2023-09-15,P047,S004,139,No
2023-03-29,P042,S049,105,No
2023-01-04,P029,S003,9,Yes
2023-11-20,P054,S027,129,No
2023-11-19,P088,S032,76,No
2023-05-01,P007,S022,76,No
2023-11-16,P044,S038,105,No
2023-12-02,P067,S021,21,No
2023-05-20,P068,S048,69,No
2023-12-16,P066,S005,99,No
2023-10-15,P082,S008,22,No
2023-01-16,P026,S033,88,No
2023-10-08,P028,S016,89,No
2023-08-05,P079,S020,107,No
2023-10-31,P034,S028,51,No
2023-10-01,P042,S043,32,No
2023-10-26,P087,S018,72,No
2023-11-19,P087,S013,6,Yes
2023-06-12,P056,S050,25,No
2023-10-20,P075,S011,26,No
2023-04-13,P015,S049,17,Yes
2023-09-07,P007,S003,73,No
2023-03-24,P050,S006,102,No
2023-11-11,P022,S048,149,No
2023-01-03,P046,S043,34,No
2023-06-08,P051,S048,105,No
2023-07-02,P011,S032,2,Yes
2023-08-15,P080,S016,59,No
2023-09-28,P022,S044,101,No
2023-02-06,P046,S044,64,No
2023-07-22,P046,S013,122,No
2023-03-25,P097,S043,134,No
2023-04-11,P074,S040,4,Yes
2023-09-18,P028,S041,133,No
2023-06-13,P033,S010,74,No
2023-05-31,P047,S022,93,No
2023-08-16,P061,S010,99,No
2023-10-22,P025,S006,10,Yes
2023-03-20,P072,S013,32,No
2023-03-01,P013,S040,108,No
2023-05-07,P007,S048,55,No
2023-12-09,P055,S038,11,Yes
2023-08-21,P025,S050,30,No
2023-12-22,P088,S020,93,No
2023-01-26,P090,S048,102,No
2023-01-06,P095,S016,94,No
2023-03-16,P005,S036,132,No
2023-09-08,P040,S011,9,Yes
2023-10-19,P075,S044,91,No
2023-12-19,P006,S031,49,No
2023-12-01,P084,S050,34,No
2023-11-16,P039,S021,142,No
2023-06-02,P037,S039,7,Yes
2023-10-21,P006,S004,77,No
2023-12-23,P019,S050,34,No
2023-04-02,P047,S029,11,Yes
2023-09-18,P044,S025,63,No
2023-01-08,P068,S025,146,No
2023-11-16,P084,S039,30,No
2023-06-16,P075,S031,124,No
2023-10-27,P019,S016,72,No
2023-09-23,P098,S034,49,No
2023-11-19,P082,S047,85,No
2023-12-29,P046,S005,72,No
2023-01-26,P053,S009,120,No
2023-12-22,P009,S042,77,No
2023-05-02,P038,S023,59,No
2023-09-02,P048,S044,90,No
2023-08-03,P072,S015,100,No
2023-11-11,P068,S018,46,No
2023-01-02,P097,S035,31,No
2023-06-26,P040,S011,91,No
2023-05-31,P082,S007,31,No
2023-07-23,P013,S049,97,No
2023-03-10,P081,S037,144,No
2023-09-15,P060,S001,61,No
2023-07-23,P048,S036,94,No
2023-08-18,P008,S045,59,No
2023-08-22,P054,S021,86,No
2023-10-14,P099,S021,88,No
2023-04-11,P060,S006,27,No
2023-04-18,P066,S039,113,No
2023-12-07,P072,S021,117,No
2023-07-13,P010,S020,32,No
2023-10-25,P025,S024,94,No
2023-01-15,P097,S036,21,No
2023-02-09,P082,S008,112,No
2023-11-10,P025,S012,120,No
2023-11-15,P063,S050,62,No
2023-11-17,P069,S041,74,No
2023-07-11,P004,S004,106,No
2023-09-29,P033,S038,92,No
2023-10-02,P014,S010,44,No
2023-06-21,P075,S032,147,No
2023-11-28,P095,S002,29,No
2023-07-29,P001,S040,40,No
2023-08-13,P093,S010,46,No
2023-11-13,P048,S018,135,No
2023-03-13,P016,S003,20,No
2023-06-10,P076,S050,6,Yes
2023-01-04,P063,S006,52,No
2023-03-07,P042,S011,44,No
2023-03-29,P044,S017,47,No
2023-01-07,P008,S037,48,No
2023-10-23,P090,S027,100,No
2023-11-15,P088,S030,85,No
2023-05-22,P060,S010,92,No
2023-04-01,P100,S014,137,No
2023-06-23,P067,S041,11,Yes
2023-07-12,P034,S013,54,No
2023-05-29,P023,S011,129,No
2023-05-02,P055,S015,66,No
2023-06-28,P012,S036,130,No
2023-03-17,P056,S020,100,No
2023-11-08,P064,S038,8,Yes
2023-02-18,P013,S037,28,No
2023-08-26,P061,S032,1,Yes
2023-11-10,P010,S032,4,Yes
2023-03-20,P071,S035,126,No
2023-08-17,P041,S050,47,No
2023-02-04,P058,S036,133,No
2023-08-16,P097,S020,94,No
2023-05-04,P034,S041,16,Yes
2023-05-20,P020,S037,3,Yes
2023-02-09,P007,S042,101,No
2023-12-12,P078,S023,149,No
2023-11-27,P036,S046,9,Yes
2023-07-26,P033,S026,144,No
2023-04-26,P039,S033,107,No
2023-04-22,P017,S038,133,No
2023-01-21,P046,S043,26,No
2023-12-29,P041,S002,92,No
2023-03-20,P034,S029,101,No
2023-05-13,P035,S019,146,No
2023-11-30,P086,S022,110,No
2023-03-02,P091,S013,74,No
2023-09-13,P019,S023,95,No
2023-05-01,P056,S050,124,No
2023-09-24,P020,S034,145,No
2023-07-23,P100,S007,147,No
2023-02-07,P009,S027,81,No
2023-05-05,P042,S002,74,No
2023-12-23,P077,S009,39,No
2023-02-25,P083,S011,124,No
2023-10-19,P052,S048,80,No
2023-03-04,P011,S002,86,No
2023-11-12,P009,S030,111,No
2023-01-09,P002,S048,109,No
2023-08-11,P069,S026,24,No
2023-03-23,P088,S044,108,No
2023-08-18,P045,S047,125,No
2023-08-23,P026,S023,17,Yes
2023-12-11,P080,S018,16,Yes
2023-05-04,P097,S046,20,No
2023-12-29,P085,S014,80,No
2023-09-25,P044,S047,125,No
2023-03-25,P061,S026,73,No
2023-01-27,P011,S031,86,No
2023-07-18,P091,S002,39,No
2023-12-31,P045,S024,108,No
2023-12-12,P097,S031,98,No
2023-07-26,P096,S034,73,No
2023-08-13,P084,S047,95,No
2023-10-02,P079,S010,149,No
2023-07-22,P021,S002,86,No
2023-04-27,P068,S009,135,No
2023-12-31,P057,S024,30,No
2023-10-09,P078,S029,79,No
2023-01-09,P030,S036,22,No
2023-06-22,P064,S016,10,Yes
2023-03-24,P002,S032,65,No
2023-07-28,P062,S045,21,No
2023-07-08,P076,S050,16,Yes
2023-12-03,P024,S019,143,No
2023-04-05,P085,S022,146,No
2023-11-22,P019,S012,95,No
2023-04-09,P097,S043,99,No
2023-07-06,P035,S041,11,Yes
2023-12-07,P008,S048,109,No
2023-08-11,P087,S042,75,No
2023-09-15,P097,S047,33,No
2023-01-12,P089,S035,131,No
2023-05-14,P014,S039,58,No
2023-02-11,P093,S030,68,No
2023-05-27,P016,S047,49,No
2023-09-11,P026,S026,138,No
2023-08-31,P054,S013,10,Yes
2023-11-22,P041,S019,61,No
2023-02-09,P081,S021,124,No
2023-12-06,P063,S014,63,No
2023-04-25,P048,S036,125,No
2023-05-15,P070,S050,44,No
2023-08-09,P083,S048,142,No
2023-11-16,P042,S014,136,No
2023-08-30,P091,S024,126,No
2023-07-26,P061,S020,30,No
2023-04-04,P100,S034,89,No
2023-10-16,P044,S009,57,No
2023-01-15,P063,S020,123,No
2023-10-23,P074,S008,93,No
2023-01-30,P071,S008,113,No
2023-10-25,P062,S018,54,No
2023-06-23,P038,S013,39,No
2023-05-29,P092,S038,62,No
2023-11-01,P074,S035,63,No
2023-07-02,P032,S038,99,No
2023-10-03,P041,S012,105,No
2023-09-10,P030,S016,73,No
2023-05-19,P010,S039,15,Yes
2023-05-09,P093,S016,35,No
2023-09-17,P083,S022,36,No
2023-04-16,P038,S048,45,No
2023-03-28,P080,S006,107,No
2023-12-25,P098,S042,2,Yes
2023-10-02,P086,S024,81,No
2023-01-17,P088,S042,134,No
2023-05-19,P022,S002,143,No
2023-07-01,P026,S038,49,No
2023-08-31,P086,S015,132,No
2023-11-21,P082,S018,70,No
2023-02-10,P026,S007,17,Yes
2023-03-23,P068,S006,41,No
2023-09-26,P089,S045,120,No
2023-09-11,P013,S006,104,No
2023-08-30,P035,S037,18,Yes
2023-01-09,P058,S003,55,No
2023-11-26,P075,S038,95,No
2023-11-19,P039,S034,135,No
2023-09-14,P069,S043,87,No
2023-10-28,P065,S015,146,No
2023-03-30,P024,S044,52,No
2023-11-04,P054,S002,134,No
2023-02-07,P030,S029,121,No
2023-12-06,P066,S010,143,No
2023-12-29,P089,S035,102,No
2023-04-30,P081,S002,55,No
2023-03-01,P076,S005,144,No
2023-04-24,P038,S018,22,No
2023-07-11,P014,S037,28,No
2023-04-05,P042,S025,126,No
2023-08-06,P061,S034,8,Yes
2023-09-09,P057,S037,97,No
2023-01-13,P007,S039,82,No
2023-11-18,P084,S011,86,No
2023-04-18,P097,S042,32,No
2023-03-21,P040,S017,10,Yes
2023-06-14,P080,S007,91,No
2023-02-24,P002,S017,43,No
2023-11-20,P047,S013,127,No
2023-09-10,P028,S006,43,No
2023-04-19,P086,S001,68,No
2023-03-31,P043,S024,95,No
2023-01-03,P039,S048,26,No
2023-07-11,P014,S033,71,No
2023-05-27,P042,S047,112,No
2023-01-11,P054,S002,128,No
2023-10-17,P016,S036,42,No
2023-11-15,P076,S020,101,No
2023-05-25,P060,S010,146,No
2023-03-14,P095,S014,14,Yes
2023-05-17,P031,S010,115,No
2023-10-05,P008,S014,10,Yes
2023-02-15,P065,S045,38,No
2023-04-09,P064,S039,51,No
2023-04-17,P009,S040,146,No
2023-06-25,P065,S007,63,No
2023-12-23,P040,S019,125,No
2023-02-16,P075,S035,7,Yes
2023-01-13,P065,S004,17,Yes
2023-04-27,P037,S042,37,No
2023-10-13,P037,S011,5,Yes
2023-09-21,P025,S021,77,No
2023-05-20,P049,S047,32,No
2023-06-26,P085,S008,108,No
2023-08-30,P081,S042,27,No
2023-10-20,P034,S027,133,No
2023-01-27,P070,S026,79,No
2023-01-23,P048,S042,44,No
2023-08-26,P015,S008,146,No
2023-04-08,P072,S048,7,Yes
2023-02-16,P014,S045,107,No
2023-11-23,P001,S049,119,No
2023-07-02,P096,S038,54,No
2023-08-25,P023,S023,15,Yes
2023-11-08,P057,S019,87,No
2023-01-09,P022,S022,87,No
2023-07-10,P038,S046,100,No
2023-05-01,P009,S049,24,No
2023-09-06,P032,S024,19,Yes
2023-07-21,P012,S047,85,No
2023-05-08,P087,S032,0,Yes
2023-05-06,P079,S011,40,No
2023-04-15,P026,S020,102,No
2023-05-07,P096,S034,62,No
2023-10-23,P028,S025,30,No
2023-04-30,P081,S042,119,No
2023-09-19,P008,S025,11,Yes
2023-03-02,P038,S004,62,No
2023-04-22,P014,S026,65,No
2023-05-15,P046,S039,65,No
2023-09-28,P048,S006,94,No
2023-04-19,P034,S022,33,No
2023-06-21,P078,S008,10,Yes
2023-02-13,P097,S048,108,No
2023-06-15,P058,S046,67,No
2023-02-04,P056,S011,66,No
2023-10-01,P100,S035,147,No
2023-08-08,P034,S028,72,No
2023-02-17,P039,S015,134,No
2023-03-12,P010,S009,9,Yes
2023-08-24,P027,S049,146,No
2023-08-26,P045,S044,93,No
2023-09-27,P088,S019,61,No
2023-02-02,P001,S045,24,No
2023-11-26,P016,S050,40,No
2023-07-19,P092,S022,58,No
2023-03-30,P017,S004,12,Yes
2023-08-02,P049,S017,118,No
2023-04-01,P016,S045,89,No
2023-01-18,P059,S048,29,No
2023-06-23,P065,S014,29,No
2023-06-19,P012,S049,105,No
2023-12-14,P096,S037,77,No
2023-01-29,P017,S022,30,No
2023-08-16,P019,S033,11,Yes
2023-11-14,P014,S026,38,No
2023-02-05,P053,S046,82,No
2023-01-18,P026,S017,85,No
2023-01-06,P011,S030,99,No
2023-07-20,P090,S046,18,Yes
2023-01-12,P046,S020,22,No
2023-01-18,P048,S013,132,No
2023-03-03,P058,S028,55,No
2023-12-01,P021,S005,59,No
2023-05-17,P065,S007,114,No
2023-06-22,P040,S024,122,No
2023-05-20,P096,S004,136,No
2023-12-31,P069,S007,67,No
2023-05-21,P029,S021,24,No
2023-02-26,P041,S006,20,No
2023-03-19,P037,S027,28,No
2023-11-29,P062,S001,70,No
2023-01-06,P071,S005,64,No
2023-06-18,P052,S043,133,No
2023-02-01,P053,S026,72,No
2023-08-12,P004,S032,17,Yes
2023-06-06,P006,S009,25,No
2023-06-01,P026,S010,126,No
2023-12-24,P010,S018,30,No
2023-05-02,P053,S026,94,No
2023-10-17,P005,S003,89,No
2023-10-03,P074,S033,46,No
2023-11-09,P055,S024,110,No
2023-04-17,P020,S001,52,No
2023-12-19,P002,S007,27,No
2023-07-20,P060,S018,20,No
2023-01-11,P038,S014,37,No
2023-10-16,P059,S033,128,No
2023-06-21,P002,S026,127,No
2023-01-18,P018,S020,111,No
2023-01-13,P095,S025,112,No
2023-07-11,P056,S021,78,No
2023-06-02,P090,S039,86,No
2023-07-30,P096,S039,142,No
2023-07-10,P051,S008,143,No
2023-05-08,P026,S037,138,No
2023-02-19,P030,S041,10,Yes
2023-12-08,P006,S044,150,No
2023-01-15,P016,S033,21,No
2023-01-25,P098,S024,84,No
2023-10-21,P062,S047,37,No
2023-04-20,P027,S005,135,No
2023-03-24,P090,S001,93,No
2023-06-13,P071,S021,42,No
2023-08-25,P049,S031,65,No
2023-11-16,P071,S002,94,No
2023-09-29,P023,S043,32,No
2023-11-02,P071,S008,44,No
2023-12-30,P001,S045,27,No
2023-04-24,P063,S034,105,No
2023-12-27,P024,S034,33,No
2023-07-04,P069,S029,148,No
2023-07-31,P022,S035,114,No
2023-12-24,P072,S002,88,No
2023-11-16,P030,S045,32,No
2023-07-22,P021,S031,50,No
2023-08-12,P035,S010,61,No
2023-11-28,P068,S042,142,No
2023-01-23,P079,S015,30,No
2023-07-16,P068,S037,97,No
2023-03-25,P048,S024,68,No
2023-06-09,P046,S026,122,No
2023-09-09,P067,S042,67,No
2023-01-28,P063,S020,47,No
2023-09-13,P025,S033,141,No
2023-05-01,P073,S020,0,Yes
2023-12-11,P065,S004,81,No
2023-05-30,P043,S004,30,No
2023-09-12,P065,S028,37,No
2023-04-30,P088,S007,2,Yes
2023-08-28,P097,S001,133,No
2023-02-23,P016,S006,65,No
2023-11-05,P025,S014,145,No
2023-09-10,P006,S025,105,No
2023-12-21,P080,S010,45,No
2023-01-29,P031,S042,44,No
2023-06-18,P036,S015,71,No
2023-01-27,P069,S024,5,Yes
2023-05-15,P033,S049,48,No
2023-09-12,P044,S016,123,No
2023-01-18,P093,S024,18,Yes
2023-04-17,P085,S018,98,No
2023-10-18,P007,S003,49,No
2023-07-09,P052,S001,41,No
2023-04-29,P051,S012,6,Yes
2023-09-24,P005,S022,14,Yes
2023-05-04,P084,S036,84,No
2023-09-02,P002,S034,87,No
2023-01-14,P090,S031,86,No
2023-03-05,P023,S037,146,No
2023-04-04,P024,S016,69,No
2023-12-29,P014,S027,109,No
2023-06-18,P051,S002,116,No
2023-02-10,P020,S019,5,Yes
2023-06-14,P036,S015,12,Yes
2023-02-11,P045,S049,143,No
2023-01-06,P009,S042,92,No
2023-11-13,P017,S023,93,No
2023-07-23,P070,S021,44,No
2023-05-31,P084,S030,129,No
2023-03-12,P056,S027,8,Yes
2023-01-15,P009,S024,77,No
2023-12-23,P026,S025,6,Yes
2023-02-19,P012,S010,139,No
2023-05-30,P003,S018,82,No
2023-07-29,P005,S050,115,No
2023-12-22,P015,S033,6,Yes
2023-02-24,P015,S010,40,No
2023-09-27,P070,S046,78,No
2023-05-16,P097,S002,107,No
2023-06-02,P018,S035,63,No
2023-01-26,P045,S011,149,No
2023-10-17,P060,S023,71,No
2023-10-28,P045,S015,101,No
2023-10-18,P055,S034,53,No
2023-06-21,P053,S025,137,No
2023-09-25,P053,S049,48,No
2023-02-15,P008,S044,131,No
2023-01-04,P046,S029,16,Yes
2023-12-19,P024,S041,115,No
2023-06-16,P080,S039,34,No
2023-12-06,P025,S026,126,No
2023-03-15,P095,S050,145,No
2023-10-04,P003,S020,29,No
2023-02-28,P080,S024,46,No
2023-07-31,P022,S047,61,No
2023-04-22,P041,S003,27,No
2023-03-25,P008,S030,28,No
2023-11-26,P056,S027,68,No
2023-09-08,P088,S050,65,No
2023-09-24,P071,S030,102,No
2023-11-26,P027,S011,20,No
2023-03-15,P024,S038,66,No
2023-04-14,P020,S030,135,No
2023-10-16,P006,S022,138,No
2023-11-02,P049,S036,27,No
2023-04-07,P058,S046,38,No
2023-07-19,P007,S034,104,No
2023-05-15,P010,S016,49,No
2023-04-03,P052,S006,73,No
2023-03-01,P079,S024,11,Yes
2023-03-04,P072,S045,142,No
2023-07-30,P062,S022,30,No
2023-05-09,P034,S019,113,No
2023-01-24,P097,S001,22,No
2023-11-28,P005,S031,70,No
2023-04-22,P042,S018,11,Yes
2023-07-30,P001,S018,5,Yes
2023-06-25,P005,S030,91,No
2023-03-22,P054,S046,84,No
2023-10-06,P049,S037,13,Yes
2023-11-21,P028,S002,111,No
2023-05-10,P002,S011,135,No
2023-04-12,P027,S017,141,No
2023-05-12,P011,S002,103,No
2023-05-29,P035,S047,105,No
2023-08-16,P008,S011,69,No
2023-02-03,P082,S050,34,No
2023-11-25,P080,S023,111,No
2023-08-23,P093,S007,116,No
2023-05-02,P094,S006,87,No
2023-07-11,P056,S016,94,No
2023-10-06,P070,S047,32,No
2023-10-22,P097,S010,78,No
2023-07-20,P022,S016,77,No
2023-02-07,P035,S007,4,Yes
2023-04-14,P018,S008,93,No
2023-01-28,P056,S013,18,Yes
2023-08-18,P029,S034,61,No
2023-08-09,P013,S041,36,No
2023-07-15,P060,S049,21,No
2023-01-25,P040,S031,43,No
2023-04-04,P048,S004,113,No
2023-09-22,P100,S006,129,No
2023-06-16,P005,S036,148,No
2023-04-14,P007,S020,57,No
2023-07-07,P074,S034,120,No
2023-09-18,P066,S017,79,No
2023-07-30,P020,S017,93,No
2023-07-25,P040,S047,58,No
2023-08-05,P041,S022,68,No
2023-12-13,P040,S015,45,No
2023-11-08,P076,S048,137,No
2023-04-28,P058,S050,112,No
2023-06-19,P059,S047,133,No
2023-03-05,P081,S047,71,No
2023-12-15,P048,S050,54,No
2023-03-27,P080,S018,93,No
2023-11-09,P063,S040,36,No
2023-08-25,P038,S039,49,No
2023-04-28,P032,S014,70,No
2023-12-15,P072,S004,68,No
2023-05-06,P042,S034,100,No
2023-05-20,P055,S007,116,No
2023-02-02,P093,S032,68,No
2023-06-15,P086,S022,137,No
2023-05-06,P015,S038,15,Yes
2023-05-03,P014,S040,46,No
2023-11-03,P024,S047,150,No
2023-04-13,P033,S018,79,No
2023-03-20,P090,S008,65,No
2023-12-30,P086,S043,55,No
2023-03-16,P099,S039,76,No
2023-04-15,P056,S010,45,No
2023-08-29,P035,S001,18,Yes
2023-12-14,P052,S034,89,No
2023-10-23,P055,S019,67,No
2023-09-28,P087,S009,91,No
2023-04-06,P050,S019,63,No
2023-08-27,P033,S028,25,No
2023-12-04,P048,S048,78,No
2023-10-12,P016,S031,133,No
2023-01-15,P070,S002,29,No
2023-01-19,P055,S048,37,No
2023-11-08,P013,S012,69,No
2023-12-24,P004,S024,112,No
2023-11-12,P025,S021,124,No
2023-12-21,P019,S003,63,No
2023-10-24,P079,S038,81,No
2023-09-10,P017,S037,37,No
2023-05-15,P083,S022,133,No
2023-06-11,P097,S005,32,No
2023-10-05,P063,S045,83,No
2023-05-15,P075,S021,64,No
2023-07-05,P057,S008,145,No
2023-04-25,P099,S015,132,No
2023-11-21,P082,S031,120,No
2023-06-12,P071,S036,100,No
2023-07-07,P052,S045,123,No
2023-11-01,P068,S031,124,No
2023-07-27,P046,S011,148,No
2023-10-24,P011,S008,99,No
2023-10-09,P030,S024,53,No
2023-09-08,P087,S011,39,No
2023-08-31,P065,S015,87,No
2023-10-07,P030,S017,7,Yes
2023-06-28,P040,S002,93,No
2023-05-02,P005,S048,9,Yes
2023-02-10,P073,S037,112,No
2023-12-11,P050,S037,149,No
2023-08-13,P075,S009,97,No
2023-05-04,P051,S019,76,No
2023-02-23,P070,S001,120,No
2023-06-18,P024,S012,40,No
2023-03-04,P006,S045,90,No
2023-03-22,P008,S031,117,No
2023-08-31,P013,S036,37,No
2023-05-11,P049,S005,66,No
2023-11-24,P069,S008,21,No
2023-02-21,P081,S046,40,No
2023-01-09,P001,S001,89,No
2023-06-07,P052,S003,83,No
2023-02-23,P004,S036,85,No
2023-10-30,P033,S036,45,No
2023-02-18,P056,S033,118,No
2023-11-24,P059,S009,91,No
2023-01-20,P071,S008,120,No
2023-12-25,P100,S036,74,No
2023-10-02,P036,S029,33,No
2023-09-23,P002,S024,145,No
2023-11-05,P025,S023,123,No
2023-02-14,P055,S035,25,No
2023-06-20,P060,S035,25,No
2023-04-13,P062,S026,17,Yes
2023-08-08,P099,S041,97,No
2023-03-01,P078,S036,38,No
2023-06-25,P100,S004,35,No
2023-12-27,P097,S043,89,No
2023-09-18,P078,S005,7,Yes
2023-02-19,P024,S020,20,No
2023-04-25,P082,S013,15,Yes
2023-09-01,P077,S009,102,No
2023-03-20,P094,S046,37,No
2023-09-19,P009,S029,136,No
2023-09-07,P017,S020,71,No
2023-09-08,P024,S013,64,No
2023-03-04,P032,S010,75,No
2023-06-18,P081,S029,55,No
2023-03-22,P033,S026,71,No
2023-03-02,P018,S039,53,No
2023-10-16,P071,S031,37,No
2023-11-18,P013,S023,88,No
2023-08-11,P097,S013,17,Yes
2023-04-26,P082,S018,104,No
2023-04-13,P096,S044,33,No
2023-02-24,P068,S027,114,No
2023-09-17,P010,S004,73,No
2023-10-07,P074,S039,60,No
2023-12-26,P005,S029,85,No
2023-12-05,P093,S039,123,No
2023-05-26,P014,S036,91,No
2023-08-05,P071,S006,21,No
2023-01-05,P030,S044,113,No
2023-07-29,P056,S037,8,Yes
2023-05-17,P037,S008,100,No
2023-07-28,P054,S011,150,No
2023-08-08,P052,S033,76,No
2023-12-04,P019,S029,25,No
2023-11-25,P010,S030,21,No
2023-04-09,P055,S009,74,No
2023-10-17,P050,S031,136,No
2023-05-01,P016,S003,25,No
2023-06-11,P044,S026,79,No
2023-08-13,P004,S004,40,No
2023-11-02,P004,S047,131,No
2023-06-22,P006,S019,136,No
2023-10-06,P079,S018,89,No
2023-05-28,P065,S030,112,No
2023-12-04,P004,S042,92,No
2023-10-09,P077,S006,145,No
2023-06-01,P067,S031,104,No
2023-03-02,P053,S026,47,No
2023-06-24,P098,S005,16,Yes
2023-06-27,P089,S026,29,No
2023-05-05,P057,S019,95,No
2023-01-03,P052,S033,14,Yes
2023-10-26,P061,S048,9,Yes
2023-07-19,P037,S032,8,Yes
2023-08-03,P027,S027,42,No
2023-01-11,P065,S012,63,No
2023-02-10,P004,S019,122,No
