Date,Product ID,Store ID,Customer ID,Quantity,Unit Price,Discount,Revenue,Channel
2023-01-08,P081,S001,C0014,1,408.33,0.1,367.5,Wholesale
2023-04-05,P082,S003,C0058,6,66.4,0.0,398.4,In-Store
2023-07-21,P028,S041,C0063,7,241.75,0.05,1607.64,Wholesale
2023-05-05,P039,S022,C0063,4,479.02,0.0,1916.08,In-Store
2023-09-21,P048,S002,C0092,2,176.97,0.15,300.85,In-Store
2023-07-09,P098,S029,C0048,4,279.02,0.05,1060.28,Online
2023-02-28,P079,S021,C0062,2,245.38,0.15,417.15,In-Store
2023-06-30,P017,S040,C0086,5,270.07,0.15,1147.8,Online
2023-08-19,P015,S038,C0009,8,42.41,0.1,305.35,Online
2023-07-26,P059,S031,C0008,5,21.62,0.0,108.1,Online
2023-04-15,P047,S035,C0007,4,431.37,0.0,1725.48,Wholesale
2023-06-23,P057,S017,C0031,3,371.66,0.1,1003.48,Wholesale
2023-08-06,P080,S023,C0072,6,338.36,0.1,1827.14,In-Store
2023-01-06,P060,S018,C0043,3,294.57,0.15,751.15,Wholesale
2023-10-20,P020,S027,C0085,3,210.1,0.05,598.78,In-Store
2023-12-09,P017,S038,C0091,2,411.81,0.0,823.62,In-Store
2023-01-30,P010,S010,C0011,4,430.53,0.0,1722.12,Wholesale
2023-11-10,P002,S043,C0086,4,193.09,0.0,772.36,In-Store
2023-08-08,P021,S002,C0041,1,213.2,0.15,181.22,Online
2023-02-17,P042,S047,C0038,3,341.99,0.15,872.07,In-Store
2023-06-20,P057,S021,C0017,3,461.71,0.0,1385.13,In-Store
2023-04-20,P006,S003,C0068,3,226.06,0.0,678.18,In-Store
2023-05-08,P062,S050,C0049,4,57.37,0.0,229.48,Wholesale
2023-09-09,P064,S029,C0053,4,180.75,0.0,723.0,In-Store
2023-01-28,P097,S043,C0084,3,204.42,0.05,582.6,Wholesale
2023-04-04,P078,S047,C0041,6,125.28,0.05,714.1,Wholesale
2023-05-27,P044,S022,C0006,3,295.9,0.15,754.54,Wholesale
2023-04-02,P045,S001,C0006,3,44.89,0.1,121.2,Wholesale
2023-07-31,P084,S022,C0012,3,109.94,0.15,280.35,Online
2023-11-07,P092,S013,C0022,2,421.74,0.15,716.96,Online
2023-07-07,P090,S009,C0038,3,28.36,0.0,85.08,Wholesale
2023-01-04,P050,S039,C0024,7,354.28,0.15,2107.97,Online
2023-09-09,P028,S019,C0080,5,221.7,0.0,1108.5,Online
2023-06-24,P015,S019,C0040,2,444.59,0.15,755.8,Wholesale
2023-09-07,P079,S009,C0025,2,226.59,0.05,430.52,In-Store
2023-03-29,P065,S027,C0086,2,25.5,0.05,48.45,Online
2023-06-26,P082,S046,C0090,5,301.26,0.05,1430.98,In-Store
2023-11-15,P040,S019,C0054,5,377.5,0.15,1604.38,Wholesale
2023-03-22,P086,S038,C0063,3,261.3,0.0,783.9,In-Store
2023-03-23,P056,S023,C0001,4,236.98,0.0,947.92,Online
2023-05-29,P077,S003,C0012,9,326.98,0.15,2501.4,In-Store
2023-09-18,P050,S014,C0044,3,259.1,0.1,699.57,In-Store
2023-04-16,P034,S028,C0099,2,273.39,0.0,546.78,Wholesale
2023-12-18,P072,S009,C0013,5,431.03,0.1,1939.63,Wholesale
2023-08-16,P023,S041,C0079,3,423.6,0.0,1270.8,In-Store
2023-06-26,P081,S023,C0094,5,183.22,0.15,778.68,Wholesale
2023-07-13,P072,S040,C0043,4,347.88,0.1,1252.37,Online
2023-09-20,P030,S040,C0018,5,370.29,0.0,1851.45,Online
2023-10-07,P078,S017,C0068,4,176.72,0.0,706.88,In-Store
2023-03-29,P051,S020,C0009,3,293.06,0.0,879.18,Online
2023-08-25,P025,S031,C0010,2,47.17,0.05,89.62,Online
2023-03-31,P041,S035,C0091,3,231.96,0.0,695.88,Online
2023-07-31,P069,S038,C0068,4,68.77,0.0,275.08,In-Store
2023-08-16,P035,S044,C0007,1,198.46,0.0,198.46,Online
2023-12-20,P004,S047,C0038,4,114.02,0.15,387.67,Online
2023-11-21,P068,S025,C0047,5,275.98,0.15,1172.91,Wholesale
2023-12-18,P029,S027,C0030,5,466.53,0.0,2332.65,Online
2023-12-16,P016,S038,C0016,4,444.64,0.0,1778.56,Wholesale
2023-06-26,P014,S001,C0099,3,52.08,0.1,140.62,Online
2023-12-24,P012,S033,C0058,3,372.02,0.05,1060.26,Wholesale
2023-01-10,P044,S034,C0013,7,377.39,0.1,2377.56,Wholesale
2023-04-26,P002,S022,C0003,9,483.34,0.0,4350.06,In-Store
2023-06-04,P088,S027,C0035,8,168.28,0.15,1144.3,Wholesale
2023-07-29,P021,S023,C0025,3,494.12,0.1,1334.12,In-Store
2023-04-23,P077,S011,C0085,6,79.73,0.1,430.54,Wholesale
2023-04-25,P084,S011,C0096,2,271.82,0.0,543.64,Online
2023-02-07,P100,S032,C0099,4,132.42,0.1,476.71,In-Store
2023-08-09,P041,S027,C0050,4,306.1,0.0,1224.4,Online
2023-02-04,P086,S024,C0067,5,199.04,0.0,995.2,Wholesale
2023-09-07,P061,S031,C0007,4,121.64,0.15,413.58,Wholesale
2023-02-14,P049,S009,C0024,4,454.39,0.0,1817.56,In-Store
2023-12-13,P097,S037,C0088,7,66.35,0.15,394.78,In-Store
2023-12-16,P008,S049,C0066,2,369.29,0.15,627.79,Wholesale
2023-12-19,P016,S011,C0092,4,448.38,0.05,1703.84,Online
2023-10-17,P083,S005,C0082,4,487.55,0.05,1852.69,In-Store
2023-12-19,P045,S017,C0055,4,436.02,0.0,1744.08,Online
2023-06-26,P085,S030,C0002,4,439.85,0.05,1671.43,Online
2023-08-18,P055,S040,C0088,6,310.28,0.1,1675.51,Online
2023-02-26,P013,S030,C0006,3,293.95,0.15,749.57,Online
2023-04-30,P044,S014,C0037,1,112.0,0.0,112.0,Wholesale
2023-09-09,P021,S044,C0094,7,228.95,0.0,1602.65,Online
2023-11-26,P034,S050,C0064,2,271.13,0.0,542.26,Wholesale
2023-08-08,P084,S031,C0049,2,220.96,0.1,397.73,Online
2023-01-04,P094,S047,C0050,5,222.84,0.15,947.07,Online
2023-04-04,P083,S030,C0074,5,277.43,0.1,1248.44,Online
2023-07-06,P009,S034,C0016,3,203.28,0.05,579.35,In-Store
2023-03-10,P029,S025,C0034,4,396.5,0.15,1348.1,Online
2023-02-19,P064,S010,C0089,4,438.3,0.05,1665.54,Online
2023-02-24,P051,S008,C0097,3,272.34,0.0,817.02,Online
2023-01-06,P023,S029,C0072,1,128.93,0.0,128.93,Wholesale
2023-07-07,P001,S018,C0054,5,65.21,0.0,326.05,Wholesale
2023-05-16,P028,S008,C0087,4,60.74,0.05,230.81,Online
2023-04-21,P048,S041,C0047,6,264.95,0.05,1510.21,Wholesale
2023-09-04,P002,S030,C0006,2,330.71,0.15,562.21,In-Store
2023-05-21,P050,S007,C0027,1,326.47,0.0,326.47,Wholesale
2023-06-13,P054,S043,C0042,7,415.14,0.0,2905.98,Wholesale
2023-01-12,P051,S049,C0087,4,469.87,0.0,1879.48,Online
2023-11-29,P022,S011,C0094,3,242.36,0.0,727.08,Wholesale
2023-11-14,P091,S010,C0025,3,316.96,0.1,855.79,In-Store
2023-11-16,P038,S017,C0096,6,311.53,0.15,1588.8,Wholesale
2023-01-02,P032,S021,C0086,6,70.65,0.1,381.51,Online
2023-04-21,P017,S044,C0034,3,433.04,0.15,1104.25,Wholesale
2023-04-05,P003,S018,C0020,5,450.68,0.05,2140.73,Wholesale
2023-11-20,P065,S031,C0087,4,201.54,0.1,725.54,Online
2023-04-04,P011,S050,C0033,2,187.48,0.0,374.96,In-Store
2023-07-06,P025,S036,C0023,5,374.52,0.1,1685.34,Wholesale
2023-12-04,P048,S024,C0073,2,386.52,0.0,773.04,Wholesale
2023-05-27,P010,S015,C0061,4,478.53,0.15,1627.0,In-Store
2023-07-10,P090,S011,C0040,3,38.71,0.15,98.71,In-Store
2023-06-29,P052,S004,C0051,5,470.57,0.1,2117.57,Wholesale
2023-06-08,P039,S041,C0091,8,103.14,0.05,783.86,Wholesale
2023-02-03,P044,S043,C0027,4,255.88,0.15,869.99,Wholesale
2023-05-02,P002,S048,C0066,11,458.71,0.0,5045.81,Online
2023-09-01,P064,S048,C0079,1,456.37,0.0,456.37,Wholesale
2023-02-08,P071,S022,C0050,5,276.46,0.1,1244.07,Wholesale
2023-12-19,P015,S012,C0070,1,250.9,0.1,225.81,Wholesale
2023-05-11,P012,S004,C0040,3,119.86,0.0,359.58,Online
2023-10-10,P039,S040,C0046,5,34.67,0.0,173.35,Online
2023-12-09,P042,S039,C0022,1,173.76,0.05,165.07,Online
2023-04-28,P019,S004,C0021,5,254.97,0.0,1274.85,In-Store
2023-12-22,P006,S031,C0003,4,428.57,0.0,1714.28,Online
2023-11-17,P017,S043,C0024,8,352.98,0.05,2682.65,In-Store
2023-06-05,P085,S010,C0096,4,381.44,0.0,1525.76,In-Store
2023-04-03,P038,S006,C0087,6,56.22,0.0,337.32,In-Store
2023-04-09,P056,S029,C0022,3,118.51,0.0,355.53,Wholesale
2023-04-12,P003,S023,C0089,4,304.04,0.15,1033.74,In-Store
2023-04-02,P082,S015,C0051,7,266.21,0.05,1770.3,Online
2023-10-25,P040,S046,C0002,2,352.62,0.0,705.24,Online
2023-07-04,P082,S021,C0077,3,132.6,0.1,358.02,Wholesale
2023-08-31,P023,S019,C0076,3,279.62,0.0,838.86,In-Store
2023-05-29,P048,S049,C0015,4,192.29,0.0,769.16,In-Store
2023-05-29,P016,S042,C0015,7,151.28,0.0,1058.96,In-Store
2023-06-20,P041,S006,C0019,3,138.9,0.0,416.7,Online
2023-05-09,P039,S039,C0072,8,277.57,0.15,1887.48,Online
2023-02-04,P081,S014,C0074,1,46.37,0.0,46.37,In-Store
2023-09-14,P013,S010,C0098,3,387.61,0.1,1046.55,Wholesale
2023-05-07,P063,S037,C0074,5,369.96,0.15,1572.33,In-Store
2023-02-11,P017,S003,C0063,6,75.22,0.0,451.32,Online
2023-12-02,P029,S020,C0071,3,291.71,0.0,875.13,In-Store
2023-10-18,P019,S033,C0044,1,376.24,0.0,376.24,Wholesale
2023-07-09,P089,S036,C0054,4,217.53,0.15,739.6,In-Store
2023-05-12,P047,S045,C0091,2,234.45,0.0,468.9,Wholesale
2023-05-09,P086,S016,C0020,3,287.46,0.0,862.38,Online
2023-01-15,P043,S010,C0072,8,154.39,0.0,1235.12,Online
2023-11-24,P006,S048,C0020,3,232.53,0.0,697.59,Online
2023-04-04,P043,S047,C0043,5,451.52,0.05,2144.72,Wholesale
2023-07-25,P035,S010,C0093,3,283.24,0.0,849.72,Wholesale
2023-01-16,P002,S033,C0072,7,360.63,0.0,2524.41,Wholesale
2023-09-28,P054,S033,C0092,5,327.87,0.05,1557.38,Online
2023-08-30,P084,S043,C0027,3,288.26,0.0,864.78,In-Store
2023-04-03,P049,S044,C0008,4,351.49,0.15,1195.07,Online
2023-09-10,P021,S025,C0054,6,20.61,0.0,123.66,Wholesale
2023-04-27,P069,S043,C0070,4,422.85,0.0,1691.4,In-Store
2023-12-08,P092,S007,C0022,6,238.92,0.05,1361.84,Wholesale
2023-05-20,P004,S014,C0033,3,396.06,0.0,1188.18,In-Store
2023-05-13,P072,S045,C0034,5,249.77,0.05,1186.41,Online
2023-09-10,P036,S050,C0009,5,220.48,0.0,1102.4,Online
2023-02-27,P064,S024,C0040,6,229.96,0.05,1310.77,Wholesale
2023-12-04,P089,S006,C0038,7,104.39,0.0,730.73,Wholesale
2023-05-28,P039,S021,C0073,2,451.81,0.0,903.62,Wholesale
2023-03-01,P100,S002,C0073,4,227.11,0.0,908.44,Online
2023-02-25,P093,S001,C0035,4,462.89,0.05,1758.98,Wholesale
2023-05-14,P068,S042,C0084,5,147.07,0.1,661.81,In-Store
2023-11-09,P065,S028,C0012,2,439.3,0.0,878.6,Wholesale
2023-01-20,P098,S030,C0088,5,364.25,0.1,1639.12,Wholesale
2023-03-25,P059,S020,C0047,3,405.34,0.1,1094.42,Online
2023-01-08,P015,S001,C0055,4,27.76,0.0,111.04,Online
2023-04-28,P023,S038,C0007,2,175.99,0.0,351.98,In-Store
2023-05-13,P014,S012,C0037,2,141.49,0.15,240.53,Online
2023-11-25,P084,S009,C0095,2,249.55,0.0,499.1,Online
2023-01-02,P038,S006,C0033,2,87.39,0.0,174.78,Wholesale
2023-04-07,P026,S040,C0057,6,175.52,0.0,1053.12,In-Store
2023-08-25,P078,S032,C0009,4,269.26,0.0,1077.04,Online
2023-10-23,P044,S034,C0022,3,239.41,0.1,646.41,In-Store
2023-11-13,P003,S001,C0088,5,26.27,0.15,111.65,Wholesale
2023-05-29,P098,S021,C0047,5,493.37,0.15,2096.82,Wholesale
2023-05-28,P079,S021,C0065,6,130.07,0.1,702.38,In-Store
2023-12-28,P065,S014,C0052,4,105.02,0.05,399.08,In-Store
2023-07-19,P084,S021,C0098,7,411.92,0.0,2883.44,In-Store
2023-08-16,P021,S006,C0009,4,101.74,0.0,406.96,In-Store
2023-03-07,P081,S042,C0010,4,438.28,0.05,1665.46,Wholesale
2023-09-21,P062,S020,C0054,5,331.41,0.0,1657.05,In-Store
2023-07-29,P033,S016,C0023,9,422.09,0.0,3798.81,In-Store
2023-11-05,P090,S021,C0093,5,133.57,0.0,667.85,Wholesale
2023-07-06,P008,S047,C0029,2,189.56,0.1,341.21,Online
2023-04-26,P061,S002,C0046,4,298.17,0.15,1013.78,Online
2023-02-28,P075,S005,C0084,5,26.38,0.0,131.9,Wholesale
2023-01-25,P003,S016,C0021,2,183.92,0.0,367.84,Online
2023-09-01,P092,S014,C0099,2,242.53,0.1,436.55,Wholesale
2023-03-21,P030,S029,C0076,4,445.69,0.15,1515.35,In-Store
2023-06-01,P082,S022,C0031,5,391.72,0.1,1762.74,Online
2023-05-28,P047,S018,C0039,3,274.66,0.0,823.98,Online
2023-02-09,P100,S035,C0032,2,135.38,0.0,270.76,Wholesale
2023-07-12,P018,S002,C0053,4,215.79,0.0,863.16,In-Store
2023-03-26,P027,S027,C0034,5,137.19,0.0,685.95,In-Store
2023-05-24,P028,S033,C0054,7,259.91,0.0,1819.37,Online
2023-09-24,P085,S014,C0048,4,62.01,0.0,248.04,Online
2023-02-14,P089,S036,C0020,5,214.01,0.0,1070.05,Wholesale
2023-01-19,P061,S037,C0017,4,198.33,0.0,793.32,Wholesale
2023-01-20,P069,S026,C0085,4,176.45,0.0,705.8,Online
2023-07-02,P072,S020,C0074,2,241.09,0.0,482.18,In-Store
2023-06-11,P095,S049,C0045,2,90.37,0.15,153.63,In-Store
2023-12-08,P039,S050,C0026,5,94.32,0.05,448.02,In-Store
2023-06-18,P094,S024,C0079,6,443.77,0.0,2662.62,Wholesale
2023-04-05,P088,S021,C0005,2,244.47,0.0,488.94,In-Store
2023-12-08,P066,S046,C0067,3,76.02,0.1,205.25,In-Store
2023-07-19,P024,S025,C0062,3,222.72,0.0,668.16,Wholesale
2023-07-20,P016,S029,C0020,4,65.58,0.0,262.32,In-Store
2023-03-20,P037,S047,C0003,3,406.92,0.0,1220.76,Online
2023-08-30,P072,S020,C0078,3,353.35,0.0,1060.05,In-Store
2023-12-04,P061,S012,C0095,6,393.28,0.1,2123.71,Online
2023-11-05,P087,S046,C0093,3,270.59,0.0,811.77,Online
2023-06-18,P022,S016,C0013,3,233.09,0.15,594.38,Wholesale
2023-03-12,P023,S009,C0030,4,435.58,0.1,1568.09,Online
2023-04-14,P005,S027,C0025,7,75.87,0.15,451.43,In-Store
2023-08-13,P037,S045,C0071,3,311.35,0.0,934.05,Wholesale
2023-07-21,P069,S021,C0089,3,336.59,0.0,1009.77,Online
2023-12-30,P092,S029,C0057,5,265.09,0.0,1325.45,Online
2023-05-02,P091,S027,C0091,5,114.01,0.1,513.05,Wholesale
2023-06-18,P006,S039,C0037,5,391.98,0.1,1763.91,Online
2023-10-30,P060,S041,C0075,5,245.63,0.05,1166.74,Online
2023-08-17,P032,S012,C0004,3,297.49,0.15,758.6,Wholesale
2023-04-04,P043,S040,C0085,5,154.9,0.05,735.77,In-Store
2023-12-16,P004,S041,C0052,4,52.63,0.1,189.47,Online
2023-04-18,P023,S008,C0011,3,195.88,0.0,587.64,Online
2023-02-10,P007,S042,C0077,4,28.75,0.0,115.0,In-Store
2023-07-14,P057,S010,C0028,3,318.56,0.1,860.11,Online
2023-06-18,P013,S003,C0021,5,141.77,0.15,602.52,Online
2023-07-22,P001,S011,C0047,3,273.33,0.15,696.99,Online
2023-05-26,P038,S035,C0036,4,460.56,0.0,1842.24,Online
2023-04-20,P061,S024,C0075,6,176.07,0.15,897.96,In-Store
2023-11-11,P023,S003,C0016,2,29.41,0.0,58.82,Online
2023-06-05,P048,S001,C0075,3,37.43,0.15,95.45,Online
2023-04-16,P075,S026,C0060,6,300.81,0.0,1804.86,Online
2023-08-18,P065,S021,C0055,4,65.9,0.0,263.6,In-Store
2023-05-26,P067,S030,C0041,4,128.89,0.0,515.56,Online
2023-12-08,P022,S007,C0031,6,296.8,0.0,1780.8,In-Store
2023-09-06,P022,S021,C0039,4,384.43,0.1,1383.95,Wholesale
2023-05-07,P075,S049,C0043,6,141.91,0.0,851.46,In-Store
2023-03-24,P006,S035,C0001,3,24.18,0.05,68.91,Online
2023-02-03,P082,S005,C0065,3,253.22,0.15,645.71,Online
2023-08-17,P075,S012,C0092,4,346.92,0.1,1248.91,In-Store
2023-06-15,P027,S046,C0061,5,325.49,0.0,1627.45,In-Store
2023-07-25,P056,S050,C0002,5,260.04,0.0,1300.2,In-Store
2023-09-25,P067,S028,C0064,2,195.16,0.0,390.32,Wholesale
2023-07-17,P093,S025,C0092,6,463.07,0.0,2778.42,Wholesale
2023-12-14,P018,S050,C0086,7,61.85,0.0,432.95,In-Store
2023-09-13,P092,S001,C0009,4,361.25,0.0,1445.0,Wholesale
2023-07-02,P004,S037,C0099,6,97.89,0.1,528.61,In-Store
2023-07-28,P045,S027,C0001,4,246.24,0.0,984.96,In-Store
2023-03-01,P073,S020,C0079,4,21.85,0.15,74.29,In-Store
2023-10-16,P013,S015,C0079,5,143.15,0.15,608.39,In-Store
2023-09-28,P083,S007,C0005,3,300.27,0.0,900.81,In-Store
2023-11-11,P042,S041,C0063,4,204.07,0.0,816.28,Online
2023-07-07,P047,S002,C0066,3,350.9,0.1,947.43,Online
2023-05-07,P086,S033,C0015,5,248.71,0.0,1243.55,Wholesale
2023-07-01,P056,S017,C0082,5,377.35,0.15,1603.74,Wholesale
2023-05-11,P026,S015,C0041,2,290.47,0.15,493.8,Wholesale
2023-07-02,P070,S038,C0018,2,436.52,0.05,829.39,Online
2023-08-22,P018,S026,C0081,4,113.81,0.05,432.48,Online
2023-07-16,P090,S021,C0027,5,477.07,0.1,2146.82,Wholesale
2023-08-30,P022,S004,C0029,2,411.3,0.15,699.21,In-Store
2023-11-27,P071,S049,C0087,4,407.21,0.1,1465.96,In-Store
2023-05-14,P075,S026,C0082,4,409.83,0.05,1557.35,Wholesale
2023-10-23,P008,S035,C0065,4,27.72,0.15,94.25,In-Store
2023-10-06,P021,S037,C0056,1,491.45,0.05,466.88,Online
2023-12-27,P074,S026,C0053,4,352.71,0.05,1340.3,Wholesale
2023-05-14,P002,S012,C0016,5,36.16,0.1,162.72,Wholesale
2023-07-25,P056,S039,C0050,4,70.85,0.0,283.4,Wholesale
2023-05-12,P045,S021,C0089,4,163.13,0.1,587.27,In-Store
2023-09-13,P059,S001,C0055,6,98.59,0.05,561.96,In-Store
2023-10-26,P043,S005,C0094,5,387.81,0.1,1745.14,Online
2023-01-17,P021,S010,C0048,2,68.87,0.05,130.85,Wholesale
2023-01-20,P001,S028,C0046,6,462.11,0.0,2772.66,In-Store
2023-04-28,P091,S049,C0095,4,70.44,0.15,239.5,Wholesale
2023-01-10,P067,S037,C0059,3,75.37,0.15,192.19,In-Store
2023-12-12,P088,S001,C0067,5,330.57,0.0,1652.85,In-Store
2023-02-28,P067,S033,C0033,5,189.12,0.1,851.04,In-Store
2023-09-22,P051,S032,C0053,4,52.81,0.1,190.12,Wholesale
2023-11-07,P037,S038,C0071,3,289.68,0.0,869.04,In-Store
2023-01-06,P027,S008,C0039,3,304.01,0.0,912.03,Online
2023-11-20,P057,S036,C0005,3,52.22,0.0,156.66,In-Store
2023-01-09,P052,S043,C0071,3,332.02,0.15,846.65,Online
2023-06-08,P072,S030,C0038,4,63.5,0.0,254.0,In-Store
2023-01-14,P049,S028,C0080,5,287.81,0.0,1439.05,In-Store
2023-03-31,P079,S042,C0014,1,413.45,0.1,372.11,Online
2023-05-27,P028,S005,C0010,2,350.5,0.0,701.0,Wholesale
2023-07-23,P071,S028,C0056,7,35.72,0.1,225.04,Wholesale
2023-04-17,P053,S023,C0032,5,126.57,0.0,632.85,Wholesale
2023-04-28,P020,S018,C0075,3,316.35,0.05,901.6,Wholesale
2023-04-24,P010,S028,C0084,4,404.95,0.1,1457.82,Wholesale
2023-05-08,P053,S013,C0086,5,415.21,0.0,2076.05,Online
2023-09-25,P062,S027,C0005,3,452.93,0.05,1290.85,In-Store
2023-03-26,P041,S045,C0065,4,346.6,0.0,1386.4,In-Store
2023-03-18,P005,S013,C0036,6,236.51,0.1,1277.15,Online
2023-10-26,P090,S011,C0011,6,146.6,0.1,791.64,Online
2023-11-05,P089,S045,C0066,3,94.14,0.0,282.42,Online
2023-01-17,P089,S039,C0013,5,388.86,0.0,1944.3,In-Store
2023-09-11,P014,S007,C0072,3,387.8,0.1,1047.06,In-Store
2023-08-21,P070,S021,C0020,4,27.86,0.0,111.44,In-Store
2023-11-20,P015,S029,C0054,4,115.76,0.0,463.04,Online
2023-07-03,P089,S016,C0100,2,384.4,0.0,768.8,In-Store
2023-07-01,P054,S015,C0018,5,354.97,0.15,1508.62,In-Store
2023-12-07,P085,S005,C0050,4,279.4,0.1,1005.84,In-Store
2023-12-11,P060,S006,C0058,4,299.12,0.15,1017.01,Wholesale
2023-07-17,P002,S001,C0085,2,429.21,0.1,772.58,In-Store
2023-04-24,P039,S034,C0007,4,293.83,0.1,1057.79,Wholesale
2023-08-24,P023,S047,C0006,1,333.0,0.1,299.7,Online
2023-10-28,P046,S047,C0053,8,376.5,0.15,2560.2,Online
2023-11-06,P030,S036,C0024,4,286.49,0.05,1088.66,Wholesale
2023-01-22,P082,S007,C0032,3,239.19,0.0,717.57,Online
2023-04-18,P098,S025,C0027,4,182.43,0.1,656.75,Wholesale
2023-01-19,P018,S020,C0014,5,468.22,0.1,2106.99,Online
2023-11-08,P052,S045,C0044,3,194.53,0.15,496.05,Wholesale
2023-02-18,P011,S050,C0059,5,71.03,0.1,319.63,Online
2023-04-21,P089,S045,C0067,2,114.82,0.1,206.68,Online
2023-01-20,P027,S036,C0090,7,31.08,0.05,206.68,In-Store
2023-06-06,P027,S017,C0071,2,66.24,0.15,112.61,Wholesale
2023-03-29,P045,S027,C0090,4,213.3,0.05,810.54,Online
2023-11-08,P055,S013,C0057,6,233.0,0.0,1398.0,Online
2023-01-29,P048,S024,C0033,5,129.79,0.0,648.95,Wholesale
2023-03-22,P008,S039,C0063,5,431.73,0.0,2158.65,Online
2023-06-09,P048,S041,C0079,5,465.74,0.1,2095.83,Online
2023-09-20,P003,S004,C0081,4,232.16,0.1,835.78,Online
2023-04-08,P026,S007,C0040,8,220.55,0.15,1499.74,Online
2023-04-26,P074,S016,C0032,5,64.76,0.15,275.23,Online
2023-08-23,P054,S040,C0059,6,252.24,0.15,1286.42,In-Store
2023-03-01,P074,S043,C0056,3,328.04,0.1,885.71,Online
2023-02-09,P085,S046,C0079,3,321.94,0.0,965.82,In-Store
2023-10-10,P077,S037,C0046,5,376.18,0.05,1786.86,Online
2023-10-21,P076,S005,C0079,2,318.59,0.15,541.6,Online
2023-12-23,P074,S027,C0053,3,419.04,0.1,1131.41,In-Store
2023-03-23,P081,S012,C0075,2,459.53,0.0,919.06,In-Store
2023-12-09,P071,S039,C0028,3,92.03,0.0,276.09,Wholesale
2023-03-29,P068,S033,C0018,3,119.33,0.1,322.19,In-Store
2023-09-14,P083,S024,C0089,4,221.6,0.05,842.08,In-Store
2023-10-04,P033,S017,C0037,1,469.46,0.15,399.04,In-Store
2023-02-27,P042,S048,C0001,8,82.31,0.0,658.48,Wholesale
2023-06-10,P074,S040,C0095,3,62.57,0.0,187.71,In-Store
2023-07-18,P027,S045,C0099,3,413.37,0.0,1240.11,Online
2023-12-27,P099,S021,C0095,1,425.68,0.0,425.68,In-Store
2023-02-05,P005,S044,C0053,3,125.79,0.0,377.37,Online
2023-01-24,P099,S029,C0049,4,406.97,0.15,1383.7,Online
2023-06-18,P035,S028,C0023,3,258.3,0.05,736.16,Online
2023-01-23,P087,S002,C0100,2,123.02,0.0,246.04,Online
2023-11-21,P029,S050,C0040,4,272.51,0.0,1090.04,Wholesale
2023-12-28,P053,S005,C0015,3,373.81,0.0,1121.43,Online
2023-06-16,P004,S026,C0027,3,453.24,0.0,1359.72,Wholesale
2023-11-21,P029,S036,C0063,5,397.4,0.1,1788.3,In-Store
2023-01-01,P090,S046,C0021,4,197.79,0.0,791.16,In-Store
2023-12-04,P036,S027,C0033,5,318.89,0.0,1594.45,Wholesale
2023-07-04,P097,S010,C0030,2,289.48,0.05,550.01,In-Store
2023-03-24,P082,S039,C0036,5,83.21,0.0,416.05,Wholesale
2023-06-13,P012,S049,C0055,1,133.5,0.15,113.47,Online
2023-06-23,P036,S041,C0063,11,227.25,0.0,2499.75,In-Store
2023-12-21,P010,S037,C0100,1,446.7,0.0,446.7,In-Store
2023-11-23,P080,S031,C0039,4,259.26,0.05,985.19,In-Store
2023-02-07,P060,S039,C0066,2,382.62,0.0,765.24,In-Store
2023-07-04,P005,S004,C0053,5,22.56,0.05,107.16,In-Store
2023-04-26,P057,S016,C0052,4,482.62,0.0,1930.48,Online
2023-05-05,P034,S007,C0014,1,490.72,0.0,490.72,Online
2023-09-05,P025,S028,C0045,5,461.32,0.1,2075.94,Online
2023-08-18,P100,S028,C0043,1,417.99,0.0,417.99,Online
2023-06-28,P010,S011,C0061,4,349.02,0.0,1396.08,Wholesale
2023-12-03,P076,S015,C0009,3,254.47,0.15,648.9,In-Store
2023-01-05,P053,S045,C0051,8,119.15,0.0,953.2,Wholesale
2023-09-07,P033,S048,C0003,4,473.89,0.15,1611.23,Online
2023-12-07,P090,S011,C0093,3,45.66,0.05,130.13,In-Store
2023-06-07,P038,S045,C0061,4,80.61,0.1,290.2,Wholesale
2023-10-25,P016,S016,C0006,5,56.66,0.15,240.8,In-Store
2023-01-03,P031,S013,C0049,4,148.1,0.15,503.54,In-Store
2023-03-06,P051,S041,C0069,4,449.01,0.0,1796.04,Online
2023-10-22,P049,S049,C0002,5,75.41,0.0,377.05,Wholesale
2023-10-22,P058,S047,C0066,4,169.89,0.0,679.56,In-Store
2023-12-18,P073,S025,C0097,5,423.32,0.1,1904.94,In-Store
2023-01-23,P072,S029,C0002,3,489.34,0.1,1321.22,Online
2023-10-13,P081,S012,C0011,8,465.89,0.0,3727.12,Wholesale
2023-11-23,P029,S050,C0058,6,470.44,0.0,2822.64,Wholesale
2023-07-15,P089,S046,C0004,5,197.97,0.0,989.85,Online
2023-06-05,P011,S036,C0013,8,309.76,0.15,2106.37,In-Store
2023-11-19,P067,S037,C0055,1,307.7,0.15,261.54,Online
2023-09-07,P042,S015,C0029,2,415.85,0.05,790.12,In-Store
2023-08-28,P051,S022,C0011,3,160.8,0.05,458.28,Wholesale
2023-02-15,P025,S012,C0031,3,392.0,0.0,1176.0,Online
2023-03-23,P005,S012,C0046,4,301.21,0.0,1204.84,Online
2023-12-08,P002,S050,C0090,3,67.36,0.0,202.08,Online
2023-03-07,P047,S023,C0018,2,461.36,0.05,876.58,Wholesale
